County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
POLK,100157,LAKELAND REGIONAL MEDICAL CENTER,76,0,0,0,0,0,76,0
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,0,0,0,0,0,0,0,0
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,9,1,0.1,0,0,0,10,0
SANTA ROSA,100048,JAY HOSPITAL,0,0,0,0,0,0,0,0
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,6,8,0.571428571,0,0,0,14,0
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,0,0,0,0,0,0,0,0
SANTA ROSA,110003,GULF BREEZE HOSPITAL,8,0,0,0,0,0,8,0
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,14,18,0.5625,0,0,0,32,0
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,47,15,0.241935484,0,0,0,62,0
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,9,1,0.1,0,0,0,10,0
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,2,2,0.5,0,0,0,4,0
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,0,0,0,0,0,0,0,0
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,0,0,0,0,0,0,0,0
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,27,1,0.035714286,0,0,0,28,0
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,8,0,0,0,0,0,8,0
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,23,5,0.178571429,0,0,0,28,0
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,0,0,0,0,0,0
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,9,1,0.1,0,0,0,10,0
ST. JOHNS,100219,FLAGLER HOSPITAL,20,24,0.545454545,0,0,0,44,0
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,52,7,0.118644068,2,0.333333333,4,59,6
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,17,1,0.055555556,0,0,0,18,0
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,0,0,0,0,0,0,0,0
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,7,11,0.611111111,0,0,0,18,0
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,25,7,0.21875,0,0,0,32,0
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,8,0,0,0,0,0,8,0
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
UNION,100241,LAKE BUTLER HOSPITAL,0,0,0,0,0,0,0,0
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,0,0,0,0,0,0,0,0
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,12,2,0.142857143,0,0,0,14,0
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,66,35,0.346534653,4,0.8,1,101,5
VOLUSIA,100045,ADVENTHEALTH DELAND,13,11,0.458333333,0,0,0,24,0
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,34,0,0,0,0,0,34,0
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,38,8,0.173913043,0,0,0,46,0
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,0,0,0,0,0,0,0,0
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,5,3,0.375,0,0,0,8,0
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,0,0,0,0,0,0,0,0
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,0,6,1,0,0,0,6,0
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,0,1,1,0,0,0,1,0
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,17,5,0.227272727,0,0,0,22,0
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
