County,FileNumber,ProviderName,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Available Pediatric ICU,Available Pediatric ICU%,Pediatric ICU Census,Total AdultICU Capacity,Total PediatricICU Capacity
POLK,120010,WINTER HAVEN WOMEN'S HOSPITAL,0,0,0,0,0,0,0,0
PUTNAM,100232,PUTNAM COMMUNITY MEDICAL CENTER,10,0,0,0,0,0,10,0
SANTA ROSA,100048,JAY HOSPITAL,0,0,0,0,0,0,0,0
SANTA ROSA,100124,SANTA ROSA MEDICAL CENTER,5,8,0.615384615,0,0,0,13,0
SANTA ROSA,104027,WEST FLORIDA COMMUNITY CARE CENTER,0,0,0,0,0,0,0,0
SANTA ROSA,110003,GULF BREEZE HOSPITAL,6,2,0.25,0,0,0,8,0
SARASOTA,100070,VENICE REGIONAL BAYFRONT HEALTH,17,15,0.46875,0,0,0,32,0
SARASOTA,100087,SARASOTA MEMORIAL HOSPITAL,64,8,0.111111111,0,0,0,72,0
SARASOTA,100166,DOCTORS HOSPITAL OF SARASOTA,11,0,0,0,0,0,11,0
SARASOTA,110004,ENGLEWOOD COMMUNITY HOSPITAL,3,2,0.4,0,0,0,5,0
SARASOTA,110013,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA,0,0,0,0,0,0,0,0
SARASOTA,23960049,PAM SPECIALTY HOSPITAL OF SARASOTA,0,0,0,0,0,0,0,0
SEMINOLE,100161,CENTRAL FLORIDA REGIONAL HOSPITAL,28,0,0,0,0,0,28,0
SEMINOLE,100263,ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL,8,0,0,0,0,0,8,0
SEMINOLE,120004,ADVENTHEALTH ALTAMONTE SPRINGS,21,7,0.25,0,0,0,28,0
SEMINOLE,23960115,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,0,0,0,0,0,0,0,0
SEMINOLE,23960121,OVIEDO MEDICAL CENTER,5,0,0,0,0,0,5,0
ST. JOHNS,100219,FLAGLER HOSPITAL,25,19,0.431818182,0,0,0,44,0
ST. LUCIE,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,51,3,0.055555556,3,0.5,3,54,6
ST. LUCIE,100260,ST LUCIE MEDICAL CENTER,18,0,0,0,0,0,18,0
ST. LUCIE,110022,PORT ST LUCIE HOSPITAL,0,0,0,0,0,0,0,0
ST. LUCIE,23960108,CLEVELAND CLINIC TRADITION HOSPITAL,12,6,0.333333333,0,0,0,18,0
SUMTER,23960032,UF HEALTH THE VILLAGES HOSPITAL,26,6,0.1875,0,0,0,32,0
SUMTER,23960086,SELECT SPECIALTY HOSPITAL-THE VILLAGES INC,8,0,0,0,0,0,8,0
SUWANNEE,100146,LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS,0,0,0,0,0,0,0,0
TAYLOR,100106,DOCTORS' MEMORIAL HOSPITAL,0,0,0,0,0,0,0,0
UNION,100241,LAKE BUTLER HOSPITAL,0,0,0,0,0,0,0,0
UNION,110183,RECEPTION AND MEDICAL CENTER HOSPITAL,0,0,0,0,0,0,0,0
VOLUSIA,100014,ADVENTHEALTH NEW SMYRNA BEACH,14,0,0,0,0,0,14,0
VOLUSIA,100017,HALIFAX HEALTH MEDICAL CENTER,72,28,0.28,5,1,0,100,5
VOLUSIA,100045,ADVENTHEALTH DELAND,14,10,0.416666667,0,0,0,24,0
VOLUSIA,100072,ADVENTHEALTH FISH MEMORIAL,30,0,0,0,0,0,30,0
VOLUSIA,100169,ADVENTHEALTH DAYTONA BEACH,39,7,0.152173913,0,0,0,46,0
VOLUSIA,110016,HALIFAX PSYCHIATRIC CENTER-NORTH,0,0,0,0,0,0,0,0
VOLUSIA,23960051,HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,6,2,0.25,0,0,0,8,0
VOLUSIA,23960120,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,0,0,0,0,0,0,0,0
VOLUSIA,23960152,HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA,2,4,0.666666667,0,0,0,6,0
WALTON,100081,HEALTHMARK REGIONAL MEDICAL CENTER,0,1,1,0,0,0,1,0
WALTON,23960041,ASCENSION SACRED HEART EMERALD COAST,22,0,0,0,0,0,22,0
WASHINGTON,100147,NORTHWEST FLORIDA COMMUNITY HOSPITAL,0,0,0,0,0,0,0,0
